user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,question_id,_pred_letter,_gold_letter,_is_correct,_has_context
"A 66-year-old woman presents to her primary care physician for a wellness exam. She noticed mild spotting a few days prior to presentation. Her last menstrual period was when she was 53 years of age, and she denies any trauma to the area. She is sexually active with one male partner and does not use condoms. Medical history is significant for type II diabetes mellitus and hypertension. She is currently taking metformin and lisinopril. Her last pap smear was normal. She is 5 ft 5 in (165.1 cm), weighs 185 lbs (84 kg), and BMI is 30.8 kg/m2. Her blood pressure is 115/70 mmHg, pulse is 85/min, and respirations are 15/min. Pelvic examination demonstrates a normal sized uterus with no adnexal masses. There are no vulvar, vaginal, or cervical lesions. Stool testing for blood is negative and an endometrial biopsy is performed, which demonstrates simple endometrial hyperplasia without atypia. Which of the following is the best next step in management?",[''],Megestrol acetate,Megestrol acetate,,0.5218604565104576,golden_240,C,C,True,False
"A previously healthy 26-year-old woman comes to the physician because of a 2-day history of pain with urination. She has been sexually active with two partners over the past year. She uses condoms for contraception. Vital signs are within normal limits. Physical examination shows suprapubic tenderness. Urinalysis shows neutrophils and a positive nitrite test. Urine culture grows gram-negative, oxidase-negative rods that form greenish colonies on eosin-methylene blue agar. Which of the following virulence factors of the causal organism increases the risk of infection in this patient?",[''],Fimbriae,Fimbriae,1.0000000000000002,0.5369427215342827,golden_241,B,B,True,False
"A 54-year-old man comes to the physician because of diarrhea that has become progressively worse over the past 4 months. He currently has 4–6 episodes of foul-smelling stools per day. Over the past 3 months, he has had fatigue and a 5-kg (11-lb) weight loss. He returned from Bangladesh 6 months ago after a year-long business assignment. He has osteoarthritis and hypertension. Current medications include amlodipine and naproxen. He appears pale and malnourished. His temperature is 37.3°C (99.1°F), pulse is 76/min, and blood pressure is 140/86 mm Hg. Examination shows pale conjunctivae and dry mucous membranes. Angular stomatitis and glossitis are present. The abdomen is distended but soft and nontender. Rectal examination shows no abnormalities. Laboratory studies show:
Hemoglobin 8.9 g/dL
Leukocyte count 4100/mm3
Platelet count 160,000/mm3
Mean corpuscular volume 110 μm3
Serum
Na+ 133 mEq/L
Cl- 98 mEq/l
K+ 3.3 mEq/L
Creatinine 1.1 mg/dL
IgA 250 mg/dL
Anti-tissue transglutaminase, IgA negative
Stool culture and studies for ova and parasites are negative. Test of the stool for occult blood is negative. Fecal fat content is 22 g/day (N < 7). Fecal lactoferrin is negative and elastase is within normal limits. Which of the following is the most appropriate next step in diagnosis?""",[''],PAS-stained biopsy of small bowel,Enteroscopy,,0.6184296913661127,golden_242,D,C,False,False
"A 60-year-old man presents to the emergency department with shortness of breath, cough, and fever. He states that his symptoms started a few days ago and have been progressively worsening. The patient recently returned from international travel. He works from home and manages a chicken coop as a hobby. He has a past medical history of an ST-elevation myocardial infarction and recently has had multiple sick contacts. His temperature is 102°F (38.9°C), blood pressure is 187/108 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 93% on room air. A radiograph of the chest reveals bilateral pleural effusions. Pleurocentesis demonstrates the findings below:

Protein ratio (pleural/serum): 0.8
Lactate dehydrogenase ratio (pleural/serum): 0.75
Glucose: 25 mg/dL

Further analysis reveals a lymphocytic leukocytosis of the pleural fluid. Which of the following is the next best step in management?",[''],"Rifampin, isoniazid, pyrazinamide, and ethambutol","Rifampin, isoniazid, pyrazinamide, and ethambutol",1.0,,golden_243,D,D,True,False
"A 63-year-old man presents to his primary care provider with colicky pain radiating to his left groin. The pain has been intermittent for several days. He has also been experiencing occasional burning pain in his hands and feet and frequent headaches. His past medical history is significant for an NSTEMI last year. He is currently taking atorvastatin and low dose aspirin. Today his temperature is 36.8°C (98.2°F), the heart rate is 103/min, the respiratory rate is 15/min, the blood pressure 135/85 mm Hg, and the oxygen saturation is 100% on room air. On physical exam, he appears gaunt and anxious. His heart is tachycardia with a regular rhythm and his lungs are clear to auscultation bilaterally. On abdominal exam he has hepatomegaly. A thorough blood analysis reveals a hemoglobin of 22 mg/dL and a significantly reduced EPO. Renal function and serum electrolytes are within normal limits. A urinalysis is positive for blood. A non-contrast CT shows a large kidney stone obstructing the left ureter. The patient’s pain is managed with acetaminophen and the stone passes with adequate hydration. It is sent to pathology for analysis. Additionally, a bone marrow biopsy is performed which reveals trilineage hematopoiesis and hypercellularity with a JAK2 mutation. Which medication would help prevent future episodes of nephrolithiasis?",[''],Hydroxyurea,Allopurinol,,0.6275671933450775,golden_244,C,A,False,False
"A 28-year-old woman gives birth to a male infant. During her third-trimester antenatal sonogram, the radiologist noted a suspected congenital heart defect, but the exact nature of the defect was not clear. The pediatrician orders an echocardiogram after making sure that the baby’s vital signs are stable. This reveals the following findings: atresia of the muscular tricuspid valve, pulmonary outflow tract obstruction, open patent ductus arteriosus, a small ventricular septal defect, and normally related great arteries. The pediatrician explains the nature of the congenital heart defect to the infant's parents. He also informs them about the probable clinical features that are likely to develop in the infant, the proposed management plan, and the prognosis. Which of the following signs is most likely to manifest first in this infant?",[''],Bluish discoloration of lips,Bluish discoloration of lips,0.9166666666666669,0.5605728196840319,golden_247,B,B,True,False
A 28-year-old woman is admitted to the hospital for treatment of a displaced fracture of the femoral neck following a high-speed motor vehicle collision. She is given pentazocine for pain relief. This drug binds to heptahelical transmembrane receptors. Which of the following is the most likely effect of this drug?,[''],Opening of postsynaptic K+ channels,Opening of postsynaptic K+ channels,1.0,0.5311316377703863,golden_248,D,D,True,False
"A 29-year-old man comes to the physician for worsening restlessness over the past several days. Three weeks ago, he was started on trifluoperazine for the treatment of schizophrenia. He reports that, since then, he has often felt compelled to pace around his house and is unable to sit or stand still. He is switched to an alternative antipsychotic medication. Four weeks later, the patient reports improvement of his symptoms but says that he has developed increased drowsiness, blurred vision, and dry mouth. The patient was most likely switched to which of the following drugs?",[''],Chlorpromazine,Chlorpromazine,1.0,0.6625027339493585,golden_249,A,A,True,False
"A 42-year-old woman with a history of multiple sclerosis and recurrent urinary tract infections comes to the emergency department because of flank pain and fever. Her temperature is 38.8°C (101.8°F). Examination shows left-sided costovertebral angle tenderness. She is admitted to the hospital and started on intravenous vancomycin. Three days later, her symptoms have not improved. Urine culture shows growth of Enterococcus faecalis. Which of the following best describes the most likely mechanism of antibiotic resistance in this patient?",[''],Alteration of penicillin-binding proteins,Alteration of peptidoglycan synthesis,,0.6458745741246171,golden_250,B,C,False,False
"A 12-hour-old newborn is found to have difficulty breathing and bluish skin appearance by the shift nurse. The birth was unremarkable and the mother is known to be diabetic. The child is examined by the on-call physician, who detects a single loud S2. The chest X-ray shows an 'egg-shaped' heart. Which medication below would possibly prevent further progression of the patient’s symptoms?",[''],Prostaglandins E2,Prostaglandins E2,,0.47868158474952144,golden_251,C,C,True,False
"A 13-year-old boy re-presents to his pediatrician with a new onset rash that began a few days after his initial visit. He initially presented with complaints of sore throat but was found to have a negative strep test. His mother demanded that he be placed on antibiotics, but this was refused by his pediatrician. The boy's father, a neurologist, therefore, started him on penicillin. Shortly after starting the drug, the boy developed a fever and a rash. The patient is admitted and his symptoms worsen. His skin begins to slough off, and the rash covers over 30% of his body. His oropharynx and corneal membranes are also affected. You examine him at the bedside and note a positive Nikolsky's sign. What is the most likely diagnosis?",[''],Toxic Epidermal Necrolysis,Toxic Epidermal Necrolysis,,0.5752045634020398,golden_253,B,B,True,False
"A 32-year-old man presents with excessive urination. He reports that he urinates 10 times a day and wakes up multiple times a night to pee. He complains that this is affecting both his social life and his ability to concentrate at work. He states that he always has an “active bladder,” but his symptoms worsened when he started meeting with a physical trainer last month who told him he should increase his water intake to prevent dehydration. The patient has a history of migraines and bipolar I disorder. His medications include metoprolol, lithium, and naproxen as needed. A basic metabolic panel is performed, and the results are shown below:

Serum:
Na+: 149 mEq/L
Cl-: 102 mEq/L
K+: 3.4 mEq/L
HCO3-: 26 mEq/L
Urea nitrogen: 12 mg/dL
Creatinine: 1.0 mg/dL
Glucose: 78 mg/dL
Ca2+: 9.5 mg/dL

A urinalysis is obtained, which reveals pale-colored urine with a specific gravity of 0.852 and a urine osmolarity of 135 mOsm/L. The patient undergoes a water deprivation test. The patient’s urine specific gravity increases to 0.897 and urine osmolarity is now 155 mOsm/L. The patient is given an antidiuretic hormone analogue. Urine osmolarity rises to 188 mOsm/L. Which of the following is the best initial management for the patient’s most likely condition?",[''],Lithium cessation,Lithium cessation,1.0,0.7054226486479682,golden_255,D,D,True,False
"An 85-year-old man presents with the reappearance of his Parkinson’s disease (PD) symptoms over the last few months. He says he has been treated with various drugs over the last 20 years, but that currently his symptoms worsen as he nears the time for his next dose of medication. His movements have been slower lately and it’s difficult to initiate voluntary movements. His past medical history is significant for hypertension. He was diagnosed 10 years ago and was well-managed on medication. His current medications are levodopa/carbidopa, rasagiline, aspirin, and captopril. The vital signs include: pulse 70/min, respiratory rate 15/min, blood pressure 130/76 mm Hg, and temperature 36.7°C (98.1°F). Physical examination reveals the expected ‘pill-rolling’ resting tremor, which is alleviated by movement. Increased tone of arm muscles and resistance to passive movement at the joints is noted. When asked to walk across the room, he has difficulty taking the 1st step and has a stooped posture and takes short, shuffling, rapid steps. Laboratory studies show:
Serum glucose (fasting) 97 mg/dL
Sodium 141 mEq/L
Potassium 4.0 mEq/L
Chloride 100 mEq/L
Cholesterol (total) 190 mg/dL
HDL-cholesterol 42 mg/dL
LDL-cholesterol 70 mg/dL
Triglycerides 184 mg/dL
The patient is started on a drug that increases the efficacy of his current anti-PD medication. Which of the following is most likely the drug that was added to this patient’s current regimen?",[''],Entacapone,Entacapone,0.9062500000000002,,golden_256,C,C,True,False
"A 57-year-old woman presents to her family physician because of sinusitis and nasal drainage for 3 months. The nasal drainage is purulent and occasionally hemorrhagic. She has only temporary improvement after trying multiple over the counter medications. Over the last 2 weeks, she also has fatigue and joint pain, mainly affecting the ankles, knees, and wrists. Vital signs include: temperature 36.9°C (98.4°F), blood pressure 142/91 mm Hg, and pulse 82/min. On examination, there is inflammation and bleeding of the nasal mucosa, along with tenderness to percussion over the maxillary sinuses. Urine dipstick reveals 4+ microscopic hematuria and 2+ proteinuria. Which of the following is the most likely diagnosis?",[''],Granulomatosis with polyangiitis,Granulomatosis with polyangiitis,,0.6082473500802352,golden_258,B,B,True,False
"A 55-year-old man presents to his primary care physician with a 2-month history of fatigue. He says that he has been feeling tired, even after mild exertion, and decided to be evaluated because it has begun interfering with his job as a construction worker. He reports that he has been feeling numbness and tingling in his feet and has been tripping more frequently. His past medical history is significant for hypertension and type 2 diabetes well-controlled on metformin. His surgical history is significant for weight-loss surgery 2 years ago. Physical exam reveals bilateral vibration sensory deficits as well as conjunctival pallor. Selected lab results are presented as follows:

Hemoglobin: 9.1 g/dL
Hematocrit: 27%
Platelet count: 265,000/mm^3
Mean corpuscular volume: 112 µm^3
Reticulocyte count: 0.19%

Which of the following findings would most likely also be seen in this patient?",[''],High methylmalonic acid and high homocysteine levels,High methylmalonic acid and high homocysteine levels,0.9062500000000002,0.667945262498308,golden_260,B,B,True,False
"A 46-year-old woman presents to a psychiatrist for evaluation. Three months prior, the patient moved to a new apartment building, and since then, she has become increasingly convinced that her doorman has been stealing her packages and going into her apartment while she is not home. She states that objects do not stay where she leaves them, and sometimes she expects mail but never receives it. She has filed numerous complaints with her leasing company. The building has 24-hour security footage, however, which has never shown any other person entering her apartment. On further questioning, the patient denies audiovisual hallucinations or changes in sleep, mood, energy levels, or eating. The family reports that her behavior and affect have not changed. The patient works as a pharmacist. She has no psychiatric history, although her father had a history major depressive disorder. Which of the following is the likely diagnosis?",[''],Delusional disorder,Delusional disorder,1.0,0.592615929382527,golden_261,B,B,True,False
"A mother brings her 3-day-old son to the pediatrician with a concern over drops of a clear yellow discharge from the clamped umbilical cord. These drops have formed every few hours every day. The vital signs are within normal limits and a cursory physical shows no abnormalities. On closer examination, the discharge is shown to be urine. The skin around the umbilical cord appears healthy and healing. The umbilical cord is appropriately discolored. An ultrasound shows a fistula tract that connects the urinary bladder and umbilicus. Which of the following structures failed to form in this patient?",[''],Median umbilical ligament,Median umbilical ligament,1.0000000000000002,0.5270156896975352,golden_262,C,C,True,False
"A 70-year-old man comes to the physician because of episodes of watery stools for the past 6 weeks. During this period, he has also had recurrent episodes of reddening of the face, neck, and chest that last up to 30 minutes, especially following alcohol consumption. He has hypertension. He smoked one pack of cigarettes daily for 20 years but quit 8 years ago. He drinks two glasses of wine daily. Current medications include enalapril. He appears pale. He is 185 cm (6 ft 1 in) tall and weighs 67 kg (147.7 lb); BMI is 19.6 kg/m2. His temperature is 36.7°C (98°F), pulse is 85/min, and blood pressure is 130/85 mm Hg. Scattered expiratory wheezing is heard throughout both lung fields. Cardiac examination shows no abnormalities. The abdomen is soft and mildly tender. The remainder of the physical examination shows no abnormalities. A complete blood count and serum concentrations of urea nitrogen and creatinine are within the reference range. Which of the following is the most likely diagnosis in this patient?",[''],Carcinoid syndrome,Carcinoid syndrome,0.875,0.6355952395764214,golden_264,D,D,True,False
"A 39-year-old female presents to her gynecologist complaining of a breast lump. Two weeks ago, while performing a breast self-examination she noticed a small firm nodule in her left breast. She is otherwise healthy and takes no medications. Her family history is notable for a history of breast cancer in her mother and maternal aunt. On physical examination, there is a firm immobile nodular mass in the superolateral quadrant of her left breast. A mammogram of her left breast is shown. Genetic analysis reveals a mutation on chromosome 17. This patient is at increased risk for which of the following conditions?",[''],Serous cystadenocarcinoma,Serous cystadenocarcinoma,,0.5270095455095974,golden_265,A,A,True,False
"A newborn infant with karyotype 46, XY has male internal and external reproductive structures. The lack of a uterus in this infant can be attributed to the actions of which of the following cell types?",[''],Sertoli,Sertoli,1.0,0.6319771962824512,golden_268,A,A,True,False
"A 9-year-old girl is brought to the emergency room by her parents with severe shortness of breath, cough, and wheezing after playing with her friends in the garden. She has a history of bronchial asthma. Her vital signs are as follows: respiratory rate 39/min, pulse 121/min, blood pressure 129/67 mm Hg, and temperature 37.2°C (99°F). On physical exam, she looks confused and has bilateral diffuse wheezes on chest auscultation. Which of the following is the most appropriate drug to rapidly reverse her respiratory distress?",[''],Inhaled albuterol,Inhaled albuterol,0.8500000000000002,0.6828807171177057,golden_269,C,C,True,False
"A 6-year-old boy presents to your office with hematuria. Two weeks ago the patient had symptoms of a sore throat and fever. Although physical exam is unremarkable, laboratory results show a decreased serum C3 level and an elevated anti-DNAse B titer. Which of the following would you most expect to see on renal biopsy?",[''],"Large, hypercellular glomeruli on light microscopy","Large, hypercellular glomeruli on light microscopy",0.8500000000000002,0.6234186416255775,golden_270,A,A,True,False
"A 67-year-old man comes to the physician for a follow-up examination. He has had lower back pain for several months. The pain radiates down the right leg to the foot. He has no history of any serious illness and takes no medications. His pain increases after activity. The straight leg test is positive on the right. The results of the laboratory studies show:
Laboratory test
Hemoglobin 14 g/d
Leukocyte count 5,500/mm3 with a normal differential
Platelet count 350,000/mm3
Serum
Calcium 9.0 mg/dL
Albumin 3.8 g/dL
Urea nitrogen 14 mg/dL
Creatinine 0.9 mg/dL
  Serum immunoelectrophoresis shows an immunoglobulin G (IgG) type monoclonal component of 40 g/L. Bone marrow plasma cells return at 20%. Skeletal survey shows no bone lesions. Magnetic resonance imaging (MRI) shows a herniated disc at the L5. Which of the following is the most appropriate next step?",[''],Physical therapy,Physical therapy,0.9558823529411764,0.5335533381463144,golden_271,B,B,True,False
"A 35-year-old woman comes to your office with a variety of complaints. As part of her evaluation, she undergoes laboratory testing which reveals the presence of anti-centromere antibodies. All of the following symptoms and signs would be expected to be present EXCEPT:",[''],Hypercoagulable state,Hypercoagulable state,1.0,0.5514723316241843,golden_272,C,C,True,False
"A 5-year-old boy who recently emigrated from Nigeria is brought to the emergency department because of a 2-day history of lower leg weakness, swallowing difficulty, and drooling of saliva. He has not yet received any childhood vaccinations. Two days after admission, the patient develops shortness of breath. Pulse oximetry shows an oxygen saturation of 64%. Despite resuscitative efforts, the patient dies of respiratory failure. At autopsy, examination of the spinal cord shows destruction of the anterior horn cells. Neurological examination of this patient would have most likely shown which of the following findings?",[''],Hyporeflexia,Hyporeflexia,,0.5704896160557631,golden_274,B,B,True,False
"A 35-year-old man who works in a shipyard presents with a sharp pain in his left big toe for the past 5 hours. He says he has had this kind of pain before a few days ago after an evening of heavy drinking with his friends. He says he took acetaminophen and ibuprofen for the pain as before but, unlike the last time, it hasn't helped. The patient denies any recent history of trauma or fever. No significant past medical history and no other current medications. Family history is significant for his mother who has type 2 diabetes mellitus and his father who has hypertension. The patient reports regular drinking and the occasional binge on the weekends but denies any smoking history or recreational drug use. The vital signs include pulse 86/min, respiratory rate 14/min, and blood pressure 130/80 mm Hg. On physical examination, the patient is slightly overweight and in obvious distress. The 1st metatarsophalangeal joint of the left foot is erythematous, severely tender to touch, and swollen. No obvious deformity is seen. The remainder of the examination is unremarkable. Joint arthrocentesis of the 1st left metatarsophalangeal joint reveals sodium urate crystals. Which of the following drugs would be the next best therapeutic step in this patient?",[''],Naproxen,Naproxen,,0.5818795322978084,golden_275,D,D,True,False
"A 28-year-old woman, gravida 2, para 1, at 30 weeks' gestation comes to the physician because of headache for the past 5 days. Her pregnancy has been uncomplicated to date. Pregnancy and vaginal delivery of her first child were uncomplicated. The patient does not smoke or drink alcohol. She does not use illicit drugs. Medications include folic acid and a multivitamin. Her temperature is 37°C (98.6°F), pulse is 82/min, and blood pressure is 150/92 mm Hg. Physical examination reveals 2+ pitting edema in the lower extremities. Laboratory studies show:
Hemoglobin 11.8 g/dL
Platelet count 290,000/mm3
Urine
pH 6.3
Protein 2+
WBC negative
Bacteria occasional
Nitrites negative
The patient is at increased risk of developing which of the following complications?""",[''],Abruptio placentae,Abruptio placentae,0.8500000000000002,0.5971133419541758,golden_276,A,A,True,False
"A 10-year-old boy is brought in by his parents with increasing breathlessness. He was diagnosed with asthma about 2 years ago and has been on treatment since then. He was initially observed to have breathlessness, cough and chest tightness 2 or 3 times a week. He would wake up once or twice a month in the nighttime with breathlessness. At that time, his pediatrician started him on a Ventolin inhaler to be used during these episodes. His symptoms were well controlled until a few months ago when he started to experience increased nighttime awakenings due to breathlessness. He is unable to play outside with his friends as much because he gets winded easily and has to use his inhaler almost daily to help him breathe easier. He is able to walk and perform other routine activities without difficulty, but playing or participating in sports causes significant struggles. Based on his symptoms, his pediatrician adds an inhaled formoterol and budesonide combination to his current regime. During spirometry, which of the following peak expiratory flow rates will most likely be observed in this patient?",[''],65%,65%,1.0,0.4024037458223086,golden_277,C,C,True,False
"A 27-year-old woman presents to her primary care physician for a follow-up appointment. At her previous visit she had missed her previous two menses and also had a blood pressure of 147/100 mmHg. The patient has a past medical history of anxiety, depression, bulimia nervosa and irritable bowel syndrome. Her physician prescribed her an exercise program as well as started her on hydrochlorothiazide and ordered lab work. The results of the patient's lab work are below:

Serum:
Na+: 145 mEq/L
K+: 2.9 mEq/L
Cl-: 100 mEq/L
HCO3-: 30 mEq/L
BUN: 18 mg/dL
Ca2+: 10.9 mg/dL
Mg2+: 2.0 mEq/L
Creatinine: 1.2 mg/dL
Glucose: 110 mg/dL

The patient's blood pressure at this visit is 145/100 mmHg and she has still not experienced her menses. Her cardiac, abdominal, and pulmonary exams are within normal limits. Inspection of the patient's oropharynx is unremarkable as is inspection of her extremities. The patient is started on furosemide and sent home. Which of the following is the most likely cause of this patient's presentation?",[''],Increased mineralocorticoid production,Increased mineralocorticoid production,1.0,0.5625604430760177,golden_278,A,A,True,False
"A 42-year-old woman comes to the physician for a routine health maintenance examination. She has generalized fatigue and has had difficulties doing her household duties for the past 3 months. She has eczema and gastroesophageal reflux disease. She has a history of using intravenous methamphetamine in her youth but has not used illicit drugs in 23 years. Her medications include topical clobetasol and pantoprazole. She is 160 cm (5 ft 3 in) tall and weighs 105 kg (231 lb); BMI is 42 kg/m2. Her temperature is 37°C (98.6°F), pulse is 95/min, and blood pressure is 145/90 mm Hg. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. Pelvic examination shows a normal vagina and cervix. Laboratory studies show:
Hemoglobin 13.1 g/dL
Leukocyte count 7,800/mm3
Platelet count 312,000/mm3
Serum
Na+ 141 mEq/L
K+ 4.6 mEq/L
Cl- 98 mEq/L
Urea nitrogen 12 mg/dL
Fasting glucose 110 mg/dL
Creatinine 0.8 mg/dL
Total cholesterol 269 mg/dL
HDL-cholesterol 55 mg/dL
LDL-cholesterol 160 mg/dL
Triglycerides 320 mg/dL
Urinalysis is within normal limits. An x-ray of the chest shows no abnormalities. She has not lost any weight over the past year despite following supervised weight loss programs, including various diets and exercise regimens. Which of the following is the most appropriate next step in management of this patient?""",[''],Phentermine and topiramate therapy and follow-up in 3 months,Bariatric surgery,0.15067004431864325,0.6722261751816833,golden_279,D,B,False,False
"A 45-year-old woman presents to the physician with a 6-month history of progressive shortness of breath. She now has to stop to rest three or four times whenever she climbs the stairs to her apartment on the third floor. She reports chronic, nonproductive cough and wheezing, for which she uses ipratropium inhalers. She has a 25 pack-year smoking history. On examination, the blood pressure is 130/80 mm Hg, the pulse rate is 95/min, the temperature is 36.6°C (97.8°F), and the respiratory rate is 26/min. Chest auscultation reveals bilateral crepitations. Cardiac auscultation reveals normal S1 and S2 without murmurs or added sounds. Arterial blood gas analysis shows:
pH 7.36 (reference: 7.35–7.45)
HCO3- 32 mEq/L  (reference 22–28 mEq/L)
Pco2 48 mm Hg  (reference: 33–45 mm Hg)
Po2 63 mm Hg (reference: 75–105 mm Hg)
O2 saturation 91% (reference: 94–99%)
Which of the following would you expect to find in this patient?",[''],Decreased diffusing capacity of the lungs for carbon monoxide (DLCO),Decreased diffusing capacity of the lungs for carbon monoxide (DLCO),,0.6445447137101453,golden_280,B,B,True,False
"A 69-year-old man with metastatic colon cancer is brought to the emergency department because of shortness of breath, fever, chills, and a productive cough with streaks of blood for the past 5 days. He has a history of emphysema. The patient does not have abdominal pain or headache. He receives chemotherapy with 5-fluorouracil, leucovorin, and oxaliplatin every 6 weeks; his last cycle was 3 weeks ago. His temperature is 38.3°C (101°F), pulse is 112/min, and blood pressure is 100/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 83%. A few scattered inspiratory crackles are heard over the right lung. His mucous membranes are dry. Cardiac examination is normal. Laboratory studies show:
Hemoglobin 9.3 mg/dL
Leukocyte count 700/mm3
Segmented neutrophils 68%
Lymphocytes 25%
Eosinophils 4%
Monocytes 3%
Platelet count 104,000/mm3
Serum
Glucose 75 mg/dL
Urea nitrogen 41 mg/dL
Creatinine 2.1 mg/dL
Galactomannan antigen Positive
Which of the following is the most appropriate initial pharmacotherapy?""",[''],Voriconazole,Voriconazole,0.9423076923076924,0.5990309216471159,golden_281,D,D,True,False
A 14-year-old teenager is brought to the physician by her mother who seems extremely concerned that her daughter is unable to sleep at night and has become increasingly irritated and aggressive. She has been noticing changes in her daughter’s behavior recently. She had no idea what was going on until she found pills hidden in her daughter’s room a week ago. Her daughter confessed that she tried these drugs once with her friends and started using them since then. Her mother threw away all the pills and prevented her daughter from seeing her friends. This is when she started to notice her tear often and sweat. She is seeking a quick and effective treatment for her daughter. Which drug was the teenager most likely using?,[''],Oxycodone,Oxycodone,1.0,0.5495241206846292,golden_282,B,B,True,False
"A 49-year-old woman presents to her primary care physician with fatigue. She reports that she has recently been sleeping more than usual and says her “arms and legs feel like lead” for most of the day. She has gained 10 pounds over the past 3 months which she attributes to eating out at restaurants frequently, particularly French cuisine. Her past medical history is notable for social anxiety disorder. She took paroxetine and escitalopram in the past but had severe nausea and headache while taking both. She has a 10 pack-year smoking history and has several glasses of wine per day. Her temperature is 98.6°F (37°C), blood pressure is 130/65 mmHg, pulse is 78/min, and respirations are 16/min. Physical examination reveals an obese woman with a dysphoric affect. She states that her mood is sad but she does experience moments of happiness when she is with her children. The physician starts the patient on a medication to help with her symptoms. Three weeks after the initiation of the medication, the patient presents to the emergency room with a severe headache and agitation. Her temperature is 102.1°F (38.9°C), blood pressure is 180/115 mmHg, pulse is 115/min, and respirations are 24/min. Which of the following is the mechanism of action of the medication that is most likely responsible for this patient’s symptoms?",[''],Inhibition of amine degradation,Inhibition of amine degradation,1.0,0.5546953960770643,golden_283,A,A,True,False
A 45-year-old man is brought to the emergency department by ambulance after a motor vehicle collision. He is not responsive to verbal commands and is unable to provide any history. His pulse is 108/min and regular. Physical examination shows ecchymoses over the neck and back. Neurological examination indicates damage to the spinal cord at the level shown in the illustration. This patient's injury is most likely located at which of the following levels of the spinal cord?,[''],T6,T6,,0.37722584609067383,golden_284,D,D,True,False
"A 42-year-old woman presents with complaints of a sharp, stabbing pain in her chest upon coughing and inhalation. She says that the pain started acutely 2 days ago and has progressively worsened. Her past medical history is significant for a rash on her face, joint pains, and fatigue for the past few weeks. The patient is afebrile and her vital signs are within normal limits. On physical examination, there is a malar macular rash that spares the nasolabial folds. There is a friction rub at the cardiac apex that does not vary with respiration. Which of the following additional physical examination signs would most likely be present in this patient?",[''],Breakthrough pain that improves with leaning forward,Breakthrough pain that improves with leaning forward,0.9558823529411765,0.5846369170033555,golden_285,D,D,True,False
"A 45-year-old man comes to the physician because of a 5-day history of fever, malaise, and right upper abdominal pain. Examination of the abdomen shows tenderness in the right upper quadrant. His leukocyte count is 18,000/mm3 (90% neutrophils) and serum alkaline phosphatase is 130 U/L. Ultrasonography of the abdomen shows a 3-cm hypoechoic lesion in the right lobe of the liver with a hyperemic rim. Which of the following is the most likely underlying cause of this patient's condition?",[''],Infectious endocarditis,Cholangitis,0.5934008447606393,0.5269544535293654,golden_286,A,D,False,False
"A 55-year-old man comes to the physician for a follow-up examination. During the past month, he has had mild itching. He has alcoholic cirrhosis, hypertension, and gastroesophageal reflux disease. He used to drink a pint of vodka and multiple beers daily but quit 4 months ago. Current medications include ramipril, esomeprazole, and vitamin B supplements. He appears thin. His temperature is 36.8°C (98.2°F), pulse is 68/min, and blood pressure is 115/72 mm Hg. Examination shows reddening of the palms bilaterally and several telangiectasias over the chest, abdomen, and back. There is symmetrical enlargement of the breast tissue bilaterally. His testes are small and firm on palpation. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 10.1 g/dL
Leukocyte count 4300/mm3
Platelet count 89,000/mm3
Prothrombin time 11 sec (INR = 1)
Serum
Albumin 3 g/dL
Bilirubin
Total 2.0 mg/dL
Direct 0.2 mg/dL
Alkaline phosphatase 43 U/L
AST 55 U/L
ALT 40 U/L
α-Fetoprotein 8 ng/mL (N < 10)
Anti-HAV IgG antibody positive
Anti-HBs antibody negative
Abdominal ultrasonography shows a nodular liver surface with atrophy of the right lobe of the liver. An upper endoscopy shows no abnormalities. Which of the following is the most appropriate next step in management?""",[''],Repeat abdominal ultrasound in 6 months,Repeat abdominal ultrasound in 6 months,1.0,0.658121197315951,golden_287,C,C,True,False
"A 71-year-old man comes to the physician for a routine visit. His psychiatric history is significant for major depression with psychotic features. He was diagnosed after his wife died from pancreatic cancer four years earlier. Three years ago, he deliberately overdosed on sleeping pills. Today, he feels well but still wakes up frequently at night and cannot sleep through the night. He lives alone in his apartment and has no children. He does not possess a firearm at home but has access to weapons at a local hunting club. The patient currently denies suicidal thoughts or thoughts of self-harm. He takes sertraline and olanzapine. He does not smoke or drink alcohol. Which of the following is the strongest risk factor for suicide in this patient?",[''],Previous suicide attempt,Previous suicide attempt,1.0,0.6986037032937519,golden_288,A,A,True,False
"A 13-year-old girl is brought to the emergency department by her father because of a severe nosebleed. She takes no medications and has no history of serious medical illness but has had frequent nosebleeds in the past. Physical examination shows brisk bleeding from the right nare and pooled blood in the posterior pharynx. Laboratory studies show:
Hemoglobin 8 g/dL
Platelet count 195,000/mm3
Prothrombin time 12 sec
Partial thromboplastin time 49 sec
Fibrin split products negative
The bleeding time is 11 minutes. Which of the following is the most appropriate pharmacotherapy?""",[''],Desmopressin,Desmopressin,,0.5015265534800276,golden_289,C,C,True,False
